1653118892851650048,5.88114,-0.88765,0.31871,0.02439,0.99454,-0.10143,-0.00107,0.43503,-0.28600,0.06545,
1653118892931410176,5.93577,-0.90955,0.32529,0.02453,0.99432,-0.10355,-0.00251,0.41740,-0.29344,0.07068,
1653118893051470080,6.07135,-0.93661,0.32410,0.02572,0.99400,-0.10615,-0.00518,0.42794,-0.29849,0.05960,
1653118893131429888,6.13360,-0.96136,0.32791,0.02576,0.99374,-0.10849,-0.00651,0.40613,-0.30515,0.06608,
1653118893251290112,6.31468,-0.98957,0.31859,0.02706,0.99334,-0.11154,-0.00974,0.42939,-0.30661,0.06444,
1653118893331409920,6.37059,-1.01651,0.32408,0.02699,0.99305,-0.11404,-0.01118,0.38766,-0.30448,0.06998,
1653118893450990080,6.54064,-1.03669,0.31068,0.02853,0.99256,-0.11757,-0.01377,0.40470,-0.29061,0.02939,
1653118893531219968,6.59753,-1.05758,0.31344,0.02888,0.99217,-0.12062,-0.01465,0.37331,-0.29504,0.01922,
1653118893650909952,6.77020,-1.05800,0.29209,0.03142,0.99151,-0.12515,-0.01592,0.40000,-0.26357,0.00328,
1653118893730840064,6.82510,-1.08072,0.29210,0.03218,0.99100,-0.12894,-0.01612,0.37298,-0.26445,0.00954,
1653118893850359808,6.97164,-1.07463,0.27518,0.03416,0.99011,-0.13495,-0.01751,0.38773,-0.23981,0.01334,
1653118893930779904,7.08880,-1.07265,0.26301,0.03483,0.98946,-0.13938,-0.01828,0.41491,-0.22486,0.00905,
1653118894050849792,7.25634,-1.08982,0.24920,0.03498,0.98835,-0.14690,-0.01892,0.45934,-0.22057,-0.00049,
1653118894130860032,7.36442,-1.09195,0.23546,0.03525,0.98753,-0.15227,-0.01906,0.50483,-0.20799,-0.01352,
1653118894250749952,7.47684,-1.10283,0.22265,0.03510,0.98618,-0.16083,-0.01859,0.55844,-0.21808,-0.03656,
1653118894330599936,7.55797,-1.10660,0.21096,0.03522,0.98525,-0.16644,-0.01837,0.60718,-0.21956,-0.04138,
1653118894450619904,7.65767,-1.12595,0.20087,0.03502,0.98373,-0.17521,-0.01855,0.65963,-0.22567,-0.03508,
1653118894530889984,7.73575,-1.13922,0.19321,0.03452,0.98263,-0.18137,-0.01887,0.70505,-0.23856,-0.04076,
1653118894650269952,7.83716,-1.16368,0.18548,0.03342,0.98086,-0.19086,-0.01911,0.74727,-0.25846,-0.04386,
1653118894730060032,7.90639,-1.17922,0.18110,0.03190,0.97957,-0.19763,-0.01916,0.77605,-0.26684,-0.04042,
1653118894850460160,8.00378,-1.20967,0.17655,0.03031,0.97733,-0.20862,-0.01947,0.80340,-0.29985,-0.04466,
1653118894930380032,8.06730,-1.23278,0.17390,0.02913,0.97574,-0.21614,-0.01921,0.83356,-0.32660,-0.05296,
1653118895050509824,8.16833,-1.26778,0.16734,0.02753,0.97297,-0.22855,-0.01851,0.92005,-0.37535,-0.06666,
1653118895130289920,8.23818,-1.29393,0.16445,0.02572,0.97094,-0.23728,-0.01794,0.96686,-0.41493,-0.05016,
1653118895250269952,8.35082,-1.33829,0.16198,0.02433,0.96738,-0.25153,-0.01801,1.03869,-0.45822,-0.02716,
1653118895330499840,8.42584,-1.37286,0.16269,0.02326,0.96460,-0.26207,-0.01822,1.07053,-0.49960,-0.01834,
1653118895450180096,8.54185,-1.42179,0.16305,0.02196,0.95965,-0.27973,-0.01865,1.10372,-0.55730,-0.01906,
1653118895530129920,8.61302,-1.45724,0.16434,0.02007,0.95581,-0.29271,-0.01834,1.11200,-0.60323,-0.02030,
1653118895649669888,8.72736,-1.52304,0.16475,0.01864,0.94924,-0.31349,-0.01780,1.13058,-0.68279,-0.01849,
1653118895730249984,8.79764,-1.57072,0.16547,0.01780,0.94427,-0.32823,-0.01720,1.13603,-0.73545,-0.02780,
1653118895849849856,8.91093,-1.65267,0.16439,0.01813,0.93599,-0.35117,-0.01647,1.14154,-0.82010,-0.03270,
1653118895929699840,8.97365,-1.70641,0.16506,0.01839,0.92987,-0.36709,-0.01568,1.11669,-0.87359,-0.02402,
1653118896049809920,9.07514,-1.80185,0.16635,0.01908,0.91959,-0.39214,-0.01494,1.07809,-0.96328,-0.00324,
1653118896129710080,9.12440,-1.86748,0.16928,0.01894,0.91211,-0.40928,-0.01381,1.01984,-1.02776,-0.00042,
1653118896249260032,9.20562,-1.98093,0.17218,0.01890,0.89988,-0.43556,-0.01220,0.95716,-1.12396,0.00029,
1653118896329780224,9.23995,-2.06079,0.17540,0.01929,0.89100,-0.45346,-0.01074,0.89499,-1.19013,0.00348,
1653118896449440000,9.30272,-2.20061,0.17832,0.02109,0.87695,-0.48001,-0.01019,0.81922,-1.30016,0.00823,
1653118896529530112,9.32472,-2.29993,0.18135,0.02265,0.86703,-0.49764,-0.00989,0.74113,-1.37211,0.01283,
1653118896648979968,9.36782,-2.46180,0.18537,0.02351,0.85187,-0.52314,-0.00932,0.62166,-1.49379,0.02821,
1653118896729010176,9.37835,-2.57779,0.18978,0.02377,0.84175,-0.53928,-0.00853,0.52682,-1.56608,0.04576,
1653118896848679936,9.40673,-2.76674,0.19794,0.02406,0.82647,-0.56242,-0.00794,0.43343,-1.66503,0.06917,
1653118896928679936,9.41020,-2.89697,0.20529,0.02468,0.81613,-0.57728,-0.00773,0.35228,-1.72434,0.07643,
1653118897048669952,9.41785,-3.10277,0.21640,0.02552,0.80069,-0.59849,-0.00775,0.22534,-1.81490,0.08309,
1653118897128420096,9.39736,-3.24119,0.22521,0.02604,0.79043,-0.61196,-0.00718,0.12342,-1.86152,0.08450,
1653118897248899840,9.36475,-3.45442,0.23753,0.02551,0.77505,-0.63135,-0.00623,-0.02899,-1.92980,0.08526,
1653118897328950016,9.32093,-3.59239,0.24526,0.02476,0.76511,-0.64340,-0.00524,-0.14092,-1.96174,0.07488,
1653118897448559872,9.27971,-3.81953,0.25361,0.02424,0.75056,-0.66034,-0.00526,-0.25098,-2.02410,0.07587,
1653118897528919808,9.24238,-3.97715,0.26003,0.02365,0.74113,-0.67092,-0.00534,-0.33389,-2.06457,0.08523,
1653118897648590080,9.17943,-4.22131,0.27085,0.02238,0.72749,-0.68573,-0.00543,-0.44357,-2.12641,0.09228,
1653118897728800000,9.11065,-4.38106,0.27867,0.02174,0.71865,-0.69501,-0.00509,-0.54286,-2.15603,0.09153,
1653118897848229888,9.01599,-4.63180,0.29018,-0.02106,-0.70618,0.70770,0.00556,-0.65906,-2.20278,0.10627,
1653118897928610048,8.94270,-4.80338,0.29811,-0.01986,-0.69820,0.71561,0.00585,-0.73863,-2.22563,0.11828,
1653118898048680192,8.84172,-5.07378,0.31254,-0.01829,-0.68707,0.72633,0.00597,-0.83656,-2.25769,0.13387,
1653118898128679936,8.76793,-5.26035,0.32292,-0.01721,-0.68027,0.73274,0.00576,-0.89561,-2.29080,0.13203,
1653118898248130048,8.65584,-5.54691,0.33708,-0.01605,-0.67121,0.74107,0.00522,-0.97345,-2.34431,0.10319,
1653118898328560128,8.57771,-5.75041,0.34440,-0.01537,-0.66576,0.74599,0.00507,-1.00876,-2.39123,0.08845,
1653118898448329984,8.45527,-6.05737,0.35496,-0.01439,-0.65871,0.75224,0.00519,-1.07055,-2.45248,0.09304,
1653118898528350208,8.36154,-6.26400,0.36275,-0.01382,-0.65462,0.75581,0.00517,-1.10753,-2.48722,0.10380,
1653118898648460032,8.23402,-6.58756,0.37675,-0.01291,-0.64935,0.76036,0.00509,-1.14200,-2.54788,0.12379,
1653118898727879936,8.13654,-6.80238,0.38689,-0.01271,-0.64638,0.76289,0.00497,-1.17192,-2.58413,0.13767,
1653118898848059904,7.99363,-7.13230,0.40599,-0.01172,-0.64305,0.76571,0.00574,-1.20485,-2.63787,0.17206,
1653118898928169984,7.87884,-7.34825,0.42003,-0.01075,-0.64119,0.76728,0.00629,-1.23528,-2.66385,0.17202,
1653118899048180224,7.73174,-7.68798,0.43994,-0.00975,-0.63915,0.76898,0.00744,-1.25016,-2.70873,0.14879,
1653118899127919872,7.62216,-7.91258,0.45045,-0.00954,-0.63809,0.76986,0.00811,-1.26099,-2.72220,0.12247,
1653118899247869952,7.47243,-8.25305,0.46400,-0.01034,-0.63716,0.77061,0.00907,-1.25742,-2.73778,0.09879,
1653118899328710144,7.34726,-8.47116,0.47144,-0.01093,-0.63653,0.77112,0.00874,-1.28172,-2.73688,0.10234,
1653118899447900160,7.21431,-8.81957,0.48592,-0.01139,-0.63618,0.77140,0.00875,-1.26256,-2.75665,0.13442,
1653118899528270080,7.09506,-9.04011,0.49678,-0.01143,-0.63577,0.77175,0.00823,-1.26777,-2.75569,0.14612,
1653118899647929856,6.96408,-9.38968,0.51331,-0.01207,-0.63546,0.77199,0.00803,-1.24642,-2.78152,0.12200,
1653118899727910144,6.86538,-9.62229,0.52229,-0.01283,-0.63511,0.77227,0.00778,-1.23754,-2.79814,0.10644,
1653118899847290112,6.79373,-10.00795,0.53566,-0.01367,-0.63503,0.77231,0.00875,-1.17231,-2.85282,0.11349,
1653118899927259904,6.71708,-10.25820,0.54512,-0.01363,-0.63467,0.77261,0.00879,-1.15547,-2.88077,0.12338,
1653118900048770048,6.68843,-10.66510,0.56311,-0.01328,-0.63458,0.77268,0.00969,-1.06720,-2.93957,0.15805,
1653118900127810048,6.61213,-10.90590,0.57660,-0.01273,-0.63432,0.77290,0.00975,-1.05194,-2.95569,0.17235,
1653118900247410176,6.55435,-11.27231,0.59824,-0.01255,-0.63440,0.77282,0.01114,-0.98220,-2.98786,0.18343,
1653118900327169792,6.46231,-11.49988,0.61324,-0.01218,-0.63434,0.77286,0.01211,-0.98348,-2.99099,0.19197,
1653118900447590144,6.39652,-11.86819,0.63704,-0.01188,-0.63493,0.77234,0.01471,-0.92365,-3.01679,0.19724,
1653118900527820032,6.31856,-12.09781,0.65222,-0.01140,-0.63492,0.77233,0.01567,-0.90983,-3.02026,0.19470,
1653118900647209984,6.28720,-12.46439,0.67478,-0.01131,-0.63548,0.77185,0.01719,-0.83702,-3.04445,0.17094,
1653118900727240192,6.22285,-12.69729,0.68816,-0.01121,-0.63570,0.77166,0.01754,-0.82686,-3.05160,0.16367,
1653118900847229952,6.18063,-13.06346,0.70705,-0.01112,-0.63656,0.77091,0.01883,-0.75495,-3.07541,0.15738,
1653118900926970112,6.13202,-13.29636,0.71927,-0.01113,-0.63668,0.77080,0.01949,-0.73268,-3.08224,0.15206,
1653118901047300096,6.10836,-13.66495,0.73687,-0.01093,-0.63766,0.76996,0.02095,-0.66020,-3.10331,0.16325,
1653118901127019776,6.07361,-13.89904,0.74900,-0.01064,-0.63780,0.76983,0.02131,-0.62821,-3.11929,0.13881,
1653118901247100160,6.08819,-14.26956,0.76302,-0.01069,-0.63848,0.76925,0.02204,-0.53958,-3.14885,0.12863,
1653118901327079936,6.07782,-14.49614,0.77395,-0.01049,-0.63866,0.76911,0.02197,-0.50023,-3.15419,0.13633,
1653118901447010048,6.07913,-14.85750,0.78887,-0.00922,-0.63935,0.76854,0.02238,-0.43751,-3.17208,0.16148,
1653118901527110144,6.03263,-15.09148,0.80196,-0.00849,-0.63947,0.76844,0.02258,-0.41694,-3.17359,0.16849,
1653118901646830080,6.03572,-15.46706,0.81767,-0.00787,-0.63996,0.76799,0.02429,-0.35257,-3.19666,0.15292,
1653118901726939904,6.00252,-15.71300,0.82923,-0.00783,-0.64010,0.76784,0.02522,-0.33295,-3.20229,0.14752,
1653118901847079936,5.99178,-16.09868,0.84132,-0.00804,-0.64064,0.76732,0.02719,-0.28333,-3.21272,0.13257,
1653118901926860032,5.96726,-16.36074,0.84604,-0.00808,-0.64117,0.76684,0.02797,-0.27474,-3.21008,0.13204,
1653118902046760192,5.92328,-16.75092,0.85645,-0.00763,-0.64194,0.76619,0.02828,-0.25585,-3.17858,0.15014,
1653118902126710016,5.90260,-17.01371,0.86320,-0.00720,-0.64240,0.76581,0.02840,-0.22802,-3.14557,0.15224,
1653118902246289920,5.87039,-17.39855,0.87529,-0.00678,-0.64311,0.76523,0.02811,-0.20024,-3.09450,0.13583,
1653118902326289920,5.84883,-17.64929,0.88505,-0.00653,-0.64364,0.76481,0.02741,-0.18334,-3.06488,0.12132,
1653118902446419968,5.81515,-18.02198,0.89244,-0.00617,-0.64434,0.76427,0.02630,-0.16293,-3.05841,0.09218,
1653118902526210048,5.77438,-18.26500,0.89790,-0.00589,-0.64480,0.76390,0.02563,-0.16495,-3.07081,0.08795,
1653118902646249984,5.75368,-18.63800,0.90278,-0.00666,-0.64541,0.76338,0.02560,-0.14171,-3.11411,0.08481,
1653118902725639936,5.73304,-18.88544,0.90924,-0.00700,-0.64588,0.76298,0.02558,-0.13306,-3.14468,0.09534,
1653118902845730048,5.70117,-19.26457,0.91757,-0.00720,-0.64635,0.76257,0.02585,-0.13342,-3.18452,0.13086,
1653118902925499904,5.66400,-19.51694,0.92754,-0.00637,-0.64691,0.76209,0.02614,-0.14475,-3.21236,0.14062,
1653118903045949952,5.63287,-19.90509,0.93944,-0.00538,-0.64745,0.76163,0.02635,-0.14379,-3.25396,0.12689,
1653118903125750016,5.59759,-20.16316,0.94825,-0.00461,-0.64791,0.76125,0.02630,-0.15098,-3.28249,0.12406,
1653118903245830144,5.61836,-20.56277,0.96561,-0.00410,-0.64862,0.76062,0.02705,-0.10543,-3.33068,0.13694,
1653118903325299968,5.57189,-20.82679,0.97062,-0.00329,-0.64895,0.76034,0.02710,-0.12984,-3.35357,0.13082,
1653118903445280000,5.58082,-21.23537,0.98766,-0.00241,-0.64969,0.75968,0.02802,-0.09466,-3.40427,0.13239,
1653118903525910016,5.52737,-21.50783,0.99540,-0.00151,-0.65024,0.75920,0.02819,-0.12066,-3.43382,0.11071,
1653118903645629952,5.48049,-21.91750,1.00068,-0.00196,-0.65062,0.75886,0.02879,-0.09395,-3.43209,0.07377,
1653118903725260032,5.44996,-22.18581,1.00354,-0.00534,-0.65135,0.75820,0.02915,-0.12293,-3.42097,0.04001,
1653118903845309952,5.47711,-22.60356,1.01724,-0.00479,-0.65224,0.75760,0.02448,-0.11334,-3.50969,0.16277,
1653118903925270016,5.44590,-22.88446,1.02713,-0.00192,-0.65234,0.75746,0.02664,-0.11764,-3.52670,0.16840,
1653118904045680128,5.45156,-23.31519,1.04113,0.00164,-0.65311,0.75666,0.03011,-0.07244,-3.59671,0.05047,
1653118904125400064,5.41694,-23.60091,1.03983,0.00122,-0.65352,0.75626,0.03126,-0.08951,-3.64018,0.01087,
1653118904245009920,5.42684,-24.04203,1.03982,0.00028,-0.65399,0.75593,0.02950,-0.10056,-3.68788,0.07364,
1653118904325010176,5.40245,-24.33720,1.04665,0.00058,-0.65444,0.75558,0.02850,-0.10149,-3.72723,0.10553,
1653118904445009920,5.36858,-24.78642,1.05317,0.00173,-0.65483,0.75528,0.02751,-0.10873,-3.77802,0.10015,
1653118904525369856,5.33652,-25.08633,1.05992,0.00241,-0.65530,0.75485,0.02800,-0.12081,-3.81389,0.07844,
1653118904644730112,5.28359,-25.53644,1.05922,0.00262,-0.65595,0.75427,0.02833,-0.14212,-3.86527,0.04503,
1653118904724800000,5.26506,-25.83538,1.06214,0.00257,-0.65636,0.75389,0.02901,-0.14500,-3.90235,0.04505,
1653118904844760064,5.22109,-26.28574,1.06198,0.00260,-0.65679,0.75349,0.02950,-0.13418,-3.92123,0.11862,
1653118904924829952,5.20161,-26.57848,1.08212,0.00393,-0.65647,0.75361,0.03323,-0.13760,-3.87793,0.36979,
1653118905044699904,5.14038,-27.00866,1.11221,0.00964,-0.65822,0.75196,0.03484,-0.29961,-3.93807,0.07987,
1653118905124480000,5.12907,-27.29286,1.10376,0.00900,-0.65845,0.75190,0.03166,-0.16948,-3.99905,-0.21370,
1653118905244349952,5.07147,-27.72369,1.06886,0.00520,-0.65891,0.75171,0.02709,-0.27746,-4.00939,-0.19680,
1653118905324860160,5.03098,-28.00328,1.05680,0.00263,-0.66053,0.75029,0.02753,-0.26270,-4.06571,-0.06634,
1653118905444430080,4.95831,-28.43256,1.05239,0.00307,-0.66137,0.74949,0.02894,-0.28000,-4.13142,0.10612,
1653118905524669952,4.92277,-28.71728,1.06096,0.00450,-0.66230,0.74863,0.02971,-0.35241,-4.19593,0.11225,
1653118905644339968,4.88456,-29.18039,1.06985,0.00625,-0.66397,0.74716,0.02909,-0.33417,-4.32080,0.04580,
1653118905724090112,4.82855,-29.49653,1.06817,0.00621,-0.66501,0.74629,0.02802,-0.35417,-4.38383,0.00624,
1653118905844300032,4.78085,-29.99363,1.06763,0.00594,-0.66698,0.74451,0.02856,-0.37494,-4.50342,-0.01705,
1653118905924150016,4.74532,-30.31524,1.06005,0.00564,-0.66861,0.74304,0.02880,-0.38228,-4.57282,-0.03777,
1653118906044420096,4.69796,-30.83492,1.05500,0.00556,-0.67088,0.74097,0.02909,-0.40099,-4.69692,-0.04127,
1653118906124160000,4.67397,-31.17185,1.04994,0.00516,-0.67259,0.73945,0.02848,-0.40411,-4.76166,-0.03679,
1653118906243869952,4.63068,-31.70432,1.04682,0.00567,-0.67489,0.73736,0.02828,-0.40171,-4.87993,-0.02439,
1653118906323760128,4.60383,-32.04851,1.04248,0.00583,-0.67662,0.73579,0.02775,-0.40501,-4.93500,-0.02609,
1653118906443790080,4.55034,-32.60159,1.03854,0.00675,-0.67912,0.73348,0.02767,-0.41212,-5.02881,-0.03133,
1653118906523910144,4.52787,-32.95604,1.03583,0.00654,-0.68104,0.73170,0.02736,-0.39790,-5.04407,-0.02619,
1653118906643840000,4.49347,-33.50211,1.03319,0.00712,-0.68399,0.72892,0.02792,-0.38962,-5.06964,-0.03317,
1653118906723759872,4.47090,-33.84334,1.03100,0.00668,-0.68626,0.72681,0.02741,-0.37908,-5.06392,-0.04284,
1653118906843610112,4.42720,-34.38545,1.02479,0.00680,-0.68965,0.72358,0.02774,-0.37219,-5.08896,-0.05859,
1653118906923569920,4.40063,-34.72117,1.02118,0.00593,-0.69230,0.72107,0.02723,-0.36524,-5.08074,-0.05913,
1653118907043459840,4.38724,-35.20356,1.01952,0.00494,-0.69614,0.71736,0.02747,-0.32843,-5.06291,-0.04891,
1653118907123140096,4.36122,-35.51434,1.01573,0.00541,-0.69841,0.71513,0.02783,-0.33351,-5.05426,-0.04545,
1653118907243079936,4.33194,-36.03467,1.01258,0.00575,-0.70230,0.71134,0.02716,-0.32454,-5.05797,-0.05099,
1653118907323229952,4.30279,-36.37450,1.00766,0.00654,-0.70487,0.70880,0.02692,-0.32207,-5.06688,-0.05356,
1653118907443069952,4.28688,-36.90764,1.00508,-0.00651,0.70947,-0.70423,-0.02601,-0.28844,-5.08806,-0.05318,
1653118907523129856,4.25828,-37.25556,1.00040,-0.00706,0.71250,-0.70115,-0.02611,-0.27944,-5.09331,-0.04542,
1653118907643120128,4.24838,-37.80334,0.99989,-0.00666,0.71788,-0.69565,-0.02596,-0.24495,-5.09845,-0.04362,
1653118907723079936,4.22245,-38.15924,0.99546,-0.00714,0.72142,-0.69196,-0.02625,-0.23495,-5.10433,-0.04686,
1653118907842770176,4.21850,-38.71693,0.99445,-0.00630,0.72713,-0.68599,-0.02581,-0.18788,-5.11471,-0.06195,
1653118907922769920,4.18813,-39.08651,0.98784,-0.00652,0.73081,-0.68207,-0.02569,-0.18842,-5.13263,-0.06547,
1653118908043209984,4.19251,-39.66132,0.98285,-0.00539,0.73673,-0.67571,-0.02476,-0.13400,-5.18669,-0.10223,
1653118908122829824,4.16700,-40.04043,0.97278,-0.00557,0.74035,-0.67176,-0.02428,-0.12926,-5.22663,-0.10664,
1653118908242739968,4.17570,-40.63016,0.96612,-0.00451,0.74639,-0.66509,-0.02302,-0.08288,-5.27999,-0.08759,
1653118908323100160,4.16399,-41.02031,0.95814,-0.00490,0.75041,-0.66057,-0.02251,-0.06671,-5.31720,-0.08611,
1653118908442739968,4.17484,-41.62298,0.95462,-0.00412,0.75699,-0.65307,-0.02140,-0.01298,-5.36359,-0.06958,
1653118908522769920,4.16763,-42.02192,0.94784,-0.00417,0.76114,-0.64821,-0.02182,0.01671,-5.39785,-0.06863,
1653118908642919936,4.27595,-42.58274,0.94942,-0.00227,0.76769,-0.64043,-0.02214,0.12698,-5.39289,-0.06476,
1653118908722759936,4.29166,-42.94109,0.94386,-0.00240,0.77166,-0.63564,-0.02242,0.14723,-5.38865,-0.06546,
1653118908842729984,4.35760,-43.49752,0.94384,-0.00161,0.77790,-0.62801,-0.02166,0.21392,-5.37142,-0.06311,
1653118908922810112,4.36760,-43.85656,0.93700,-0.00227,0.78178,-0.62318,-0.02161,0.22535,-5.36712,-0.06622,
1653118909043119872,4.44348,-44.41305,0.93580,-0.00182,0.78778,-0.61559,-0.02125,0.31118,-5.36002,-0.07444,
1653118909122440192,4.45916,-44.76772,0.92869,-0.00287,0.79118,-0.61119,-0.02172,0.31383,-5.31154,-0.07852,
1653118909242919936,4.50872,-45.34433,0.92164,0.00050,0.79575,-0.60531,-0.01955,0.36693,-5.32327,-0.07190,
1653118909322550016,4.56487,-45.70392,0.92419,0.00047,0.79841,-0.60173,-0.02148,0.40469,-5.31218,0.01818,
1653118909442169856,4.71450,-46.21866,0.93283,-0.00196,0.80126,-0.59771,-0.02689,0.51104,-5.29959,-0.03507,
1653118909522680064,4.74668,-46.56525,0.92688,-0.00409,0.80270,-0.59568,-0.02863,0.51118,-5.29979,-0.09397,
1653118909642479872,4.84176,-47.11311,0.91939,-0.00346,0.80474,-0.59294,-0.02841,0.56715,-5.29867,-0.09658,
1653118909722500096,4.88645,-47.47712,0.91519,-0.00269,0.80578,-0.59154,-0.02809,0.57894,-5.29273,-0.06381,
1653118909842439936,4.98121,-48.05050,0.91407,-0.00260,0.80691,-0.58999,-0.02815,0.60637,-5.30546,-0.03082,
1653118909922349824,5.00788,-48.43149,0.90991,-0.00408,0.80728,-0.58948,-0.02832,0.59173,-5.31628,-0.04216,
1653118910042400000,5.08512,-49.02966,0.90445,-0.00518,0.80780,-0.58873,-0.02875,0.60207,-5.35666,-0.11268,
1653118910122350080,5.12405,-49.43211,0.89559,-0.00502,0.80826,-0.58812,-0.02847,0.60166,-5.38043,-0.14934,
1653118910242000128,5.21535,-50.04157,0.90398,-0.00540,0.80825,-0.58792,-0.03227,0.61870,-5.33090,0.17083,
1653118910321840128,5.25308,-50.44884,0.90700,-0.00747,0.80853,-0.58745,-0.03351,0.57003,-5.41988,-0.16202,
